customer_id,order_id,order_date,shipped_date,ship_via,employee_id,product_id,supplier_id,unit_price,quantity,country
BONAP,10511,1997-04-18,1997-04-21,3,4,8,3,40.0,10,France
FAMIA,10512,1997-04-21,1997-04-24,2,7,24,10,4.5,10,Brazil
FAMIA,10512,1997-04-21,1997-04-24,2,7,46,21,12.0,9,Brazil
FAMIA,10512,1997-04-21,1997-04-24,2,7,47,22,9.5,6,Brazil
FAMIA,10512,1997-04-21,1997-04-24,2,7,60,28,34.0,12,Brazil
WANDK,10513,1997-04-22,1997-04-28,1,7,21,8,10.0,40,Germany
WANDK,10513,1997-04-22,1997-04-28,1,7,32,14,32.0,50,Germany
WANDK,10513,1997-04-22,1997-04-28,1,7,61,29,28.5,15,Germany
ERNSH,10514,1997-04-22,1997-05-16,2,3,20,8,81.0,39,Austria
ERNSH,10514,1997-04-22,1997-05-16,2,3,28,12,45.6,35,Austria
ERNSH,10514,1997-04-22,1997-05-16,2,3,56,26,38.0,70,Austria
ERNSH,10514,1997-04-22,1997-05-16,2,3,65,2,21.05,39,Austria
ERNSH,10514,1997-04-22,1997-05-16,2,3,75,12,7.75,50,Austria
QUICK,10515,1997-04-23,1997-05-23,1,2,9,4,97.0,16,Germany
QUICK,10515,1997-04-23,1997-05-23,1,2,16,7,17.45,50,Germany
QUICK,10515,1997-04-23,1997-05-23,1,2,27,11,43.9,120,Germany
QUICK,10515,1997-04-23,1997-05-23,1,2,33,15,2.5,16,Germany
QUICK,10515,1997-04-23,1997-05-23,1,2,60,28,34.0,84,Germany
HUNGO,10516,1997-04-24,1997-05-01,3,2,18,7,62.5,25,Ireland
HUNGO,10516,1997-04-24,1997-05-01,3,2,41,19,9.65,80,Ireland
HUNGO,10516,1997-04-24,1997-05-01,3,2,42,20,14.0,20,Ireland
NORTS,10517,1997-04-24,1997-04-29,3,3,52,24,7.0,6,UK
NORTS,10517,1997-04-24,1997-04-29,3,3,59,28,55.0,4,UK
NORTS,10517,1997-04-24,1997-04-29,3,3,70,7,15.0,6,UK
TORTU,10518,1997-04-25,1997-05-05,2,4,24,10,4.5,5,Mexico
TORTU,10518,1997-04-25,1997-05-05,2,4,38,18,263.5,15,Mexico
TORTU,10518,1997-04-25,1997-05-05,2,4,44,20,19.45,9,Mexico
CHOPS,10519,1997-04-28,1997-05-01,3,6,10,4,31.0,16,Switzerland
CHOPS,10519,1997-04-28,1997-05-01,3,6,56,26,38.0,40,Switzerland
CHOPS,10519,1997-04-28,1997-05-01,3,6,60,28,34.0,10,Switzerland
SANTG,10520,1997-04-29,1997-05-01,1,7,24,10,4.5,8,Norway
SANTG,10520,1997-04-29,1997-05-01,1,7,53,24,32.8,5,Norway
CACTU,10521,1997-04-29,1997-05-02,2,8,35,16,18.0,3,Argentina
CACTU,10521,1997-04-29,1997-05-02,2,8,41,19,9.65,10,Argentina
CACTU,10521,1997-04-29,1997-05-02,2,8,68,8,12.5,6,Argentina
LEHMS,10522,1997-04-30,1997-05-06,1,4,1,8,18.0,40,Germany
LEHMS,10522,1997-04-30,1997-05-06,1,4,8,3,40.0,24,Germany
LEHMS,10522,1997-04-30,1997-05-06,1,4,30,13,25.89,20,Germany
LEHMS,10522,1997-04-30,1997-05-06,1,4,40,19,18.4,25,Germany
SEVES,10523,1997-05-01,1997-05-30,2,7,17,7,39.0,25,UK
SEVES,10523,1997-05-01,1997-05-30,2,7,20,8,81.0,15,UK
SEVES,10523,1997-05-01,1997-05-30,2,7,37,17,26.0,18,UK
SEVES,10523,1997-05-01,1997-05-30,2,7,41,19,9.65,6,UK
BERGS,10524,1997-05-01,1997-05-07,2,1,10,4,31.0,2,Sweden
BERGS,10524,1997-05-01,1997-05-07,2,1,30,13,25.89,10,Sweden
BERGS,10524,1997-05-01,1997-05-07,2,1,43,20,46.0,60,Sweden
BERGS,10524,1997-05-01,1997-05-07,2,1,54,25,7.45,15,Sweden
BONAP,10525,1997-05-02,1997-05-23,2,1,36,17,19.0,30,France
BONAP,10525,1997-05-02,1997-05-23,2,1,40,19,18.4,15,France
WARTH,10526,1997-05-05,1997-05-15,2,4,1,8,18.0,8,Finland
WARTH,10526,1997-05-05,1997-05-15,2,4,13,6,6.0,10,Finland
WARTH,10526,1997-05-05,1997-05-15,2,4,56,26,38.0,30,Finland
QUICK,10527,1997-05-05,1997-05-07,1,7,4,2,22.0,50,Germany
QUICK,10527,1997-05-05,1997-05-07,1,7,36,17,19.0,30,Germany
GREAL,10528,1997-05-06,1997-05-09,2,6,11,5,21.0,3,USA
GREAL,10528,1997-05-06,1997-05-09,2,6,33,15,2.5,8,USA
GREAL,10528,1997-05-06,1997-05-09,2,6,72,14,34.8,9,USA
MAISD,10529,1997-05-07,1997-05-09,2,5,55,25,24.0,14,Belgium
MAISD,10529,1997-05-07,1997-05-09,2,5,68,8,12.5,20,Belgium
MAISD,10529,1997-05-07,1997-05-09,2,5,69,15,36.0,10,Belgium
PICCO,10530,1997-05-08,1997-05-12,2,3,17,7,39.0,40,Austria
PICCO,10530,1997-05-08,1997-05-12,2,3,43,20,46.0,25,Austria
PICCO,10530,1997-05-08,1997-05-12,2,3,61,29,28.5,20,Austria
PICCO,10530,1997-05-08,1997-05-12,2,3,76,23,18.0,50,Austria
OCEAN,10531,1997-05-08,1997-05-19,1,7,59,28,55.0,2,Argentina
EASTC,10532,1997-05-09,1997-05-12,3,7,30,13,25.89,15,UK
EASTC,10532,1997-05-09,1997-05-12,3,7,66,2,17.0,24,UK
FOLKO,10533,1997-05-12,1997-05-22,1,8,4,2,22.0,50,Sweden
FOLKO,10533,1997-05-12,1997-05-22,1,8,72,14,34.8,24,Sweden
FOLKO,10533,1997-05-12,1997-05-22,1,8,73,17,15.0,24,Sweden
LEHMS,10534,1997-05-12,1997-05-14,2,8,30,13,25.89,10,Germany
LEHMS,10534,1997-05-12,1997-05-14,2,8,40,19,18.4,10,Germany
LEHMS,10534,1997-05-12,1997-05-14,2,8,54,25,7.45,10,Germany
ANTON,10535,1997-05-13,1997-05-21,1,4,11,5,21.0,50,Mexico
ANTON,10535,1997-05-13,1997-05-21,1,4,40,19,18.4,10,Mexico
ANTON,10535,1997-05-13,1997-05-21,1,4,57,26,19.5,5,Mexico
ANTON,10535,1997-05-13,1997-05-21,1,4,59,28,55.0,15,Mexico
LEHMS,10536,1997-05-14,1997-06-06,2,3,12,5,38.0,15,Germany
LEHMS,10536,1997-05-14,1997-06-06,2,3,31,14,12.5,20,Germany
LEHMS,10536,1997-05-14,1997-06-06,2,3,33,15,2.5,30,Germany
LEHMS,10536,1997-05-14,1997-06-06,2,3,60,28,34.0,35,Germany
RICSU,10537,1997-05-14,1997-05-19,1,1,31,14,12.5,30,Switzerland
RICSU,10537,1997-05-14,1997-05-19,1,1,51,24,53.0,6,Switzerland
RICSU,10537,1997-05-14,1997-05-19,1,1,58,27,13.25,20,Switzerland
RICSU,10537,1997-05-14,1997-05-19,1,1,72,14,34.8,21,Switzerland
RICSU,10537,1997-05-14,1997-05-19,1,1,73,17,15.0,9,Switzerland
BSBEV,10538,1997-05-15,1997-05-16,3,9,70,7,15.0,7,UK
BSBEV,10538,1997-05-15,1997-05-16,3,9,72,14,34.8,1,UK
BSBEV,10539,1997-05-16,1997-05-23,3,6,13,6,6.0,8,UK
BSBEV,10539,1997-05-16,1997-05-23,3,6,21,8,10.0,15,UK
BSBEV,10539,1997-05-16,1997-05-23,3,6,33,15,2.5,15,UK
BSBEV,10539,1997-05-16,1997-05-23,3,6,49,23,20.0,6,UK
QUICK,10540,1997-05-19,1997-06-13,3,3,3,1,10.0,60,Germany
QUICK,10540,1997-05-19,1997-06-13,3,3,26,11,31.23,40,Germany
QUICK,10540,1997-05-19,1997-06-13,3,3,38,18,263.5,30,Germany
QUICK,10540,1997-05-19,1997-06-13,3,3,68,8,12.5,35,Germany
HANAR,10541,1997-05-19,1997-05-29,1,2,24,10,4.5,35,Brazil
HANAR,10541,1997-05-19,1997-05-29,1,2,38,18,263.5,4,Brazil
HANAR,10541,1997-05-19,1997-05-29,1,2,65,2,21.05,36,Brazil
HANAR,10541,1997-05-19,1997-05-29,1,2,71,15,21.5,9,Brazil
KOENE,10542,1997-05-20,1997-05-26,3,1,11,5,21.0,15,Germany
KOENE,10542,1997-05-20,1997-05-26,3,1,54,25,7.45,24,Germany
LILAS,10543,1997-05-21,1997-05-23,2,8,12,5,38.0,30,Venezuela
LILAS,10543,1997-05-21,1997-05-23,2,8,23,9,9.0,70,Venezuela
LONEP,10544,1997-05-21,1997-05-30,1,4,28,12,45.6,7,USA
LONEP,10544,1997-05-21,1997-05-30,1,4,67,16,14.0,7,USA
LAZYK,10545,1997-05-22,1997-06-26,2,8,11,5,21.0,10,USA
VICTE,10546,1997-05-23,1997-05-27,3,1,7,3,30.0,10,France
VICTE,10546,1997-05-23,1997-05-27,3,1,35,16,18.0,30,France
VICTE,10546,1997-05-23,1997-05-27,3,1,62,29,49.3,40,France
SEVES,10547,1997-05-23,1997-06-02,2,3,32,14,32.0,24,UK
SEVES,10547,1997-05-23,1997-06-02,2,3,36,17,19.0,60,UK
TOMSP,10548,1997-05-26,1997-06-02,2,3,34,16,14.0,10,Germany
TOMSP,10548,1997-05-26,1997-06-02,2,3,41,19,9.65,14,Germany
QUICK,10549,1997-05-27,1997-05-30,1,5,31,14,12.5,55,Germany
QUICK,10549,1997-05-27,1997-05-30,1,5,45,21,9.5,100,Germany
QUICK,10549,1997-05-27,1997-05-30,1,5,51,24,53.0,48,Germany
GODOS,10550,1997-05-28,1997-06-06,3,7,17,7,39.0,8,Spain
GODOS,10550,1997-05-28,1997-06-06,3,7,19,8,9.2,10,Spain
GODOS,10550,1997-05-28,1997-06-06,3,7,21,8,10.0,6,Spain
GODOS,10550,1997-05-28,1997-06-06,3,7,61,29,28.5,10,Spain
FURIB,10551,1997-05-28,1997-06-06,3,4,16,7,17.45,40,Portugal
FURIB,10551,1997-05-28,1997-06-06,3,4,35,16,18.0,20,Portugal
FURIB,10551,1997-05-28,1997-06-06,3,4,44,20,19.45,40,Portugal
HILAA,10552,1997-05-29,1997-06-05,1,2,69,15,36.0,18,Venezuela
HILAA,10552,1997-05-29,1997-06-05,1,2,75,12,7.75,30,Venezuela
WARTH,10553,1997-05-30,1997-06-03,2,2,11,5,21.0,15,Finland
WARTH,10553,1997-05-30,1997-06-03,2,2,16,7,17.45,14,Finland
WARTH,10553,1997-05-30,1997-06-03,2,2,22,9,21.0,24,Finland
WARTH,10553,1997-05-30,1997-06-03,2,2,31,14,12.5,30,Finland
WARTH,10553,1997-05-30,1997-06-03,2,2,35,16,18.0,6,Finland
OTTIK,10554,1997-05-30,1997-06-05,3,4,16,7,17.45,30,Germany
OTTIK,10554,1997-05-30,1997-06-05,3,4,23,9,9.0,20,Germany
OTTIK,10554,1997-05-30,1997-06-05,3,4,62,29,49.3,20,Germany
OTTIK,10554,1997-05-30,1997-06-05,3,4,77,12,13.0,10,Germany
SAVEA,10555,1997-06-02,1997-06-04,3,6,14,6,23.25,30,USA
SAVEA,10555,1997-06-02,1997-06-04,3,6,19,8,9.2,35,USA
SAVEA,10555,1997-06-02,1997-06-04,3,6,24,10,4.5,18,USA
SAVEA,10555,1997-06-02,1997-06-04,3,6,51,24,53.0,20,USA
SAVEA,10555,1997-06-02,1997-06-04,3,6,56,26,38.0,40,USA
SIMOB,10556,1997-06-03,1997-06-13,1,2,72,14,34.8,24,Denmark
LEHMS,10557,1997-06-03,1997-06-06,2,9,64,12,33.25,30,Germany
LEHMS,10557,1997-06-03,1997-06-06,2,9,75,12,7.75,20,Germany
AROUT,10558,1997-06-04,1997-06-10,2,1,47,22,9.5,25,UK
AROUT,10558,1997-06-04,1997-06-10,2,1,51,24,53.0,20,UK
AROUT,10558,1997-06-04,1997-06-10,2,1,52,24,7.0,30,UK
AROUT,10558,1997-06-04,1997-06-10,2,1,53,24,32.8,18,UK
AROUT,10558,1997-06-04,1997-06-10,2,1,73,17,15.0,3,UK
BLONP,10559,1997-06-05,1997-06-13,1,6,41,19,9.65,12,France
BLONP,10559,1997-06-05,1997-06-13,1,6,55,25,24.0,18,France
FRANK,10560,1997-06-06,1997-06-09,1,8,30,13,25.89,20,Germany
FRANK,10560,1997-06-06,1997-06-09,1,8,62,29,49.3,15,Germany
FOLKO,10561,1997-06-06,1997-06-09,2,2,44,20,19.45,10,Sweden
FOLKO,10561,1997-06-06,1997-06-09,2,2,51,24,53.0,50,Sweden
REGGC,10562,1997-06-09,1997-06-12,1,1,33,15,2.5,20,Italy
REGGC,10562,1997-06-09,1997-06-12,1,1,62,29,49.3,10,Italy
RICAR,10563,1997-06-10,1997-06-24,2,2,36,17,19.0,25,Brazil
RICAR,10563,1997-06-10,1997-06-24,2,2,52,24,7.0,70,Brazil
RATTC,10564,1997-06-10,1997-06-16,3,4,17,7,39.0,16,USA
RATTC,10564,1997-06-10,1997-06-16,3,4,31,14,12.5,6,USA
RATTC,10564,1997-06-10,1997-06-16,3,4,55,25,24.0,25,USA
MEREP,10565,1997-06-11,1997-06-18,2,8,24,10,4.5,25,Canada
MEREP,10565,1997-06-11,1997-06-18,2,8,64,12,33.25,18,Canada
BLONP,10566,1997-06-12,1997-06-18,1,9,11,5,21.0,35,France
BLONP,10566,1997-06-12,1997-06-18,1,9,18,7,62.5,18,France
BLONP,10566,1997-06-12,1997-06-18,1,9,76,23,18.0,10,France
HUNGO,10567,1997-06-12,1997-06-17,1,1,31,14,12.5,60,Ireland
HUNGO,10567,1997-06-12,1997-06-17,1,1,51,24,53.0,3,Ireland
HUNGO,10567,1997-06-12,1997-06-17,1,1,59,28,55.0,40,Ireland
GALED,10568,1997-06-13,1997-07-09,3,3,10,4,31.0,5,Spain
RATTC,10569,1997-06-16,1997-07-11,1,5,31,14,12.5,35,USA
RATTC,10569,1997-06-16,1997-07-11,1,5,76,23,18.0,30,USA
MEREP,10570,1997-06-17,1997-06-19,3,3,11,5,21.0,15,Canada
MEREP,10570,1997-06-17,1997-06-19,3,3,56,26,38.0,60,Canada
ERNSH,10571,1997-06-17,1997-07-04,3,8,14,6,23.25,11,Austria
ERNSH,10571,1997-06-17,1997-07-04,3,8,42,20,14.0,28,Austria
BERGS,10572,1997-06-18,1997-06-25,2,3,16,7,17.45,12,Sweden
BERGS,10572,1997-06-18,1997-06-25,2,3,32,14,32.0,10,Sweden
BERGS,10572,1997-06-18,1997-06-25,2,3,40,19,18.4,50,Sweden
BERGS,10572,1997-06-18,1997-06-25,2,3,75,12,7.75,15,Sweden
ANTON,10573,1997-06-19,1997-06-20,3,7,17,7,39.0,18,Mexico
ANTON,10573,1997-06-19,1997-06-20,3,7,34,16,14.0,40,Mexico
ANTON,10573,1997-06-19,1997-06-20,3,7,53,24,32.8,25,Mexico
TRAIH,10574,1997-06-19,1997-06-30,2,4,33,15,2.5,14,USA
TRAIH,10574,1997-06-19,1997-06-30,2,4,40,19,18.4,2,USA
TRAIH,10574,1997-06-19,1997-06-30,2,4,62,29,49.3,10,USA
TRAIH,10574,1997-06-19,1997-06-30,2,4,64,12,33.25,6,USA
MORGK,10575,1997-06-20,1997-06-30,1,5,59,28,55.0,12,Germany
MORGK,10575,1997-06-20,1997-06-30,1,5,63,7,43.9,6,Germany
MORGK,10575,1997-06-20,1997-06-30,1,5,72,14,34.8,30,Germany
MORGK,10575,1997-06-20,1997-06-30,1,5,76,23,18.0,10,Germany
TORTU,10576,1997-06-23,1997-06-30,3,3,1,8,18.0,10,Mexico
TORTU,10576,1997-06-23,1997-06-30,3,3,31,14,12.5,20,Mexico
TORTU,10576,1997-06-23,1997-06-30,3,3,44,20,19.45,21,Mexico
TRAIH,10577,1997-06-23,1997-06-30,2,9,39,18,18.0,10,USA
TRAIH,10577,1997-06-23,1997-06-30,2,9,75,12,7.75,20,USA
TRAIH,10577,1997-06-23,1997-06-30,2,9,77,12,13.0,18,USA
BSBEV,10578,1997-06-24,1997-07-25,3,4,35,16,18.0,20,UK
BSBEV,10578,1997-06-24,1997-07-25,3,4,57,26,19.5,6,UK
LETSS,10579,1997-06-25,1997-07-04,2,1,15,6,15.5,10,USA
LETSS,10579,1997-06-25,1997-07-04,2,1,75,12,7.75,21,USA
OTTIK,10580,1997-06-26,1997-07-01,3,4,14,6,23.25,15,Germany
OTTIK,10580,1997-06-26,1997-07-01,3,4,41,19,9.65,9,Germany
OTTIK,10580,1997-06-26,1997-07-01,3,4,65,2,21.05,30,Germany
FAMIA,10581,1997-06-26,1997-07-02,1,3,75,12,7.75,50,Brazil
BLAUS,10582,1997-06-27,1997-07-14,2,3,57,26,19.5,4,Germany
BLAUS,10582,1997-06-27,1997-07-14,2,3,76,23,18.0,14,Germany
WARTH,10583,1997-06-30,1997-07-04,2,2,29,12,123.79,10,Finland
WARTH,10583,1997-06-30,1997-07-04,2,2,60,28,34.0,24,Finland
WARTH,10583,1997-06-30,1997-07-04,2,2,69,15,36.0,10,Finland
BLONP,10584,1997-06-30,1997-07-04,1,4,31,14,12.5,50,France
WELLI,10585,1997-07-01,1997-07-10,1,7,47,22,9.5,15,Brazil
REGGC,10586,1997-07-02,1997-07-09,1,9,52,24,7.0,4,Italy
QUEDE,10587,1997-07-02,1997-07-09,1,1,26,11,31.23,6,Brazil
QUEDE,10587,1997-07-02,1997-07-09,1,1,35,16,18.0,20,Brazil
QUEDE,10587,1997-07-02,1997-07-09,1,1,77,12,13.0,20,Brazil
QUICK,10588,1997-07-03,1997-07-10,3,2,18,7,62.5,40,Germany
QUICK,10588,1997-07-03,1997-07-10,3,2,42,20,14.0,100,Germany
GREAL,10589,1997-07-04,1997-07-14,2,8,35,16,18.0,4,USA
MEREP,10590,1997-07-07,1997-07-14,3,4,1,8,18.0,20,Canada
MEREP,10590,1997-07-07,1997-07-14,3,4,77,12,13.0,60,Canada
VAFFE,10591,1997-07-07,1997-07-16,1,1,3,1,10.0,14,Denmark
VAFFE,10591,1997-07-07,1997-07-16,1,1,7,3,30.0,10,Denmark
VAFFE,10591,1997-07-07,1997-07-16,1,1,54,25,7.45,50,Denmark
LEHMS,10592,1997-07-08,1997-07-16,1,3,15,6,15.5,25,Germany
LEHMS,10592,1997-07-08,1997-07-16,1,3,26,11,31.23,5,Germany
LEHMS,10593,1997-07-09,1997-08-13,2,7,20,8,81.0,21,Germany
LEHMS,10593,1997-07-09,1997-08-13,2,7,69,15,36.0,20,Germany
LEHMS,10593,1997-07-09,1997-08-13,2,7,76,23,18.0,4,Germany
OLDWO,10594,1997-07-09,1997-07-16,2,3,52,24,7.0,24,USA
OLDWO,10594,1997-07-09,1997-07-16,2,3,58,27,13.25,30,USA
ERNSH,10595,1997-07-10,1997-07-14,1,2,35,16,18.0,30,Austria
ERNSH,10595,1997-07-10,1997-07-14,1,2,61,29,28.5,120,Austria
ERNSH,10595,1997-07-10,1997-07-14,1,2,69,15,36.0,65,Austria
WHITC,10596,1997-07-11,1997-08-12,1,8,56,26,38.0,5,USA
WHITC,10596,1997-07-11,1997-08-12,1,8,63,7,43.9,24,USA
WHITC,10596,1997-07-11,1997-08-12,1,8,75,12,7.75,30,USA
PICCO,10597,1997-07-11,1997-07-18,3,7,24,10,4.5,35,Austria
PICCO,10597,1997-07-11,1997-07-18,3,7,57,26,19.5,20,Austria
PICCO,10597,1997-07-11,1997-07-18,3,7,65,2,21.05,12,Austria
RATTC,10598,1997-07-14,1997-07-18,3,1,27,11,43.9,50,USA
RATTC,10598,1997-07-14,1997-07-18,3,1,71,15,21.5,9,USA
BSBEV,10599,1997-07-15,1997-07-21,3,6,62,29,49.3,10,UK
HUNGC,10600,1997-07-16,1997-07-21,1,4,54,25,7.45,4,USA
HUNGC,10600,1997-07-16,1997-07-21,1,4,73,17,15.0,30,USA
HILAA,10601,1997-07-16,1997-07-22,1,7,13,6,6.0,60,Venezuela
HILAA,10601,1997-07-16,1997-07-22,1,7,59,28,55.0,35,Venezuela
VAFFE,10602,1997-07-17,1997-07-22,2,8,77,12,13.0,5,Denmark
SAVEA,10603,1997-07-18,1997-08-08,2,8,22,9,21.0,48,USA
SAVEA,10603,1997-07-18,1997-08-08,2,8,49,23,20.0,25,USA
FURIB,10604,1997-07-18,1997-07-29,1,1,48,22,12.75,6,Portugal
FURIB,10604,1997-07-18,1997-07-29,1,1,76,23,18.0,10,Portugal
MEREP,10605,1997-07-21,1997-07-29,2,1,16,7,17.45,30,Canada
MEREP,10605,1997-07-21,1997-07-29,2,1,59,28,55.0,20,Canada
MEREP,10605,1997-07-21,1997-07-29,2,1,60,28,34.0,70,Canada
MEREP,10605,1997-07-21,1997-07-29,2,1,71,15,21.5,15,Canada
TRADH,10606,1997-07-22,1997-07-31,3,4,4,2,22.0,20,Brazil
TRADH,10606,1997-07-22,1997-07-31,3,4,55,25,24.0,20,Brazil
TRADH,10606,1997-07-22,1997-07-31,3,4,62,29,49.3,10,Brazil
SAVEA,10607,1997-07-22,1997-07-25,1,5,7,3,30.0,45,USA
SAVEA,10607,1997-07-22,1997-07-25,1,5,17,7,39.0,100,USA
SAVEA,10607,1997-07-22,1997-07-25,1,5,33,15,2.5,14,USA
SAVEA,10607,1997-07-22,1997-07-25,1,5,40,19,18.4,42,USA
SAVEA,10607,1997-07-22,1997-07-25,1,5,72,14,34.8,12,USA
TOMSP,10608,1997-07-23,1997-08-01,2,4,56,26,38.0,28,Germany
DUMON,10609,1997-07-24,1997-07-30,2,7,1,8,18.0,3,France
DUMON,10609,1997-07-24,1997-07-30,2,7,10,4,31.0,10,France
DUMON,10609,1997-07-24,1997-07-30,2,7,21,8,10.0,6,France
LAMAI,10610,1997-07-25,1997-08-06,1,8,36,17,19.0,21,France
WOLZA,10611,1997-07-25,1997-08-01,2,6,1,8,18.0,6,Poland
WOLZA,10611,1997-07-25,1997-08-01,2,6,2,1,19.0,10,Poland
WOLZA,10611,1997-07-25,1997-08-01,2,6,60,28,34.0,15,Poland
SAVEA,10612,1997-07-28,1997-08-01,2,1,10,4,31.0,70,USA
SAVEA,10612,1997-07-28,1997-08-01,2,1,36,17,19.0,55,USA
SAVEA,10612,1997-07-28,1997-08-01,2,1,49,23,20.0,18,USA
SAVEA,10612,1997-07-28,1997-08-01,2,1,60,28,34.0,40,USA
SAVEA,10612,1997-07-28,1997-08-01,2,1,76,23,18.0,80,USA
HILAA,10613,1997-07-29,1997-08-01,2,4,13,6,6.0,8,Venezuela
HILAA,10613,1997-07-29,1997-08-01,2,4,75,12,7.75,40,Venezuela
BLAUS,10614,1997-07-29,1997-08-01,3,8,11,5,21.0,14,Germany
BLAUS,10614,1997-07-29,1997-08-01,3,8,21,8,10.0,8,Germany
BLAUS,10614,1997-07-29,1997-08-01,3,8,39,18,18.0,5,Germany
WILMK,10615,1997-07-30,1997-08-06,3,2,55,25,24.0,5,Finland
GREAL,10616,1997-07-31,1997-08-05,2,1,38,18,263.5,15,USA
GREAL,10616,1997-07-31,1997-08-05,2,1,56,26,38.0,14,USA
GREAL,10616,1997-07-31,1997-08-05,2,1,70,7,15.0,15,USA
GREAL,10616,1997-07-31,1997-08-05,2,1,71,15,21.5,15,USA
GREAL,10617,1997-07-31,1997-08-04,2,4,59,28,55.0,30,USA
MEREP,10618,1997-08-01,1997-08-08,1,1,6,3,25.0,70,Canada
MEREP,10618,1997-08-01,1997-08-08,1,1,56,26,38.0,20,Canada
MEREP,10618,1997-08-01,1997-08-08,1,1,68,8,12.5,15,Canada
MEREP,10619,1997-08-04,1997-08-07,3,3,21,8,10.0,42,Canada
MEREP,10619,1997-08-04,1997-08-07,3,3,22,9,21.0,40,Canada
LAUGB,10620,1997-08-05,1997-08-14,3,2,24,10,4.5,5,Canada
LAUGB,10620,1997-08-05,1997-08-14,3,2,52,24,7.0,5,Canada
ISLAT,10621,1997-08-05,1997-08-11,2,4,19,8,9.2,5,UK
ISLAT,10621,1997-08-05,1997-08-11,2,4,23,9,9.0,10,UK
ISLAT,10621,1997-08-05,1997-08-11,2,4,70,7,15.0,20,UK
ISLAT,10621,1997-08-05,1997-08-11,2,4,71,15,21.5,15,UK
RICAR,10622,1997-08-06,1997-08-11,3,4,2,1,19.0,20,Brazil
RICAR,10622,1997-08-06,1997-08-11,3,4,68,8,12.5,18,Brazil
FRANK,10623,1997-08-07,1997-08-12,2,8,14,6,23.25,21,Germany
FRANK,10623,1997-08-07,1997-08-12,2,8,19,8,9.2,15,Germany
FRANK,10623,1997-08-07,1997-08-12,2,8,21,8,10.0,25,Germany
FRANK,10623,1997-08-07,1997-08-12,2,8,24,10,4.5,3,Germany
FRANK,10623,1997-08-07,1997-08-12,2,8,35,16,18.0,30,Germany
THECR,10624,1997-08-07,1997-08-19,2,4,28,12,45.6,10,USA
THECR,10624,1997-08-07,1997-08-19,2,4,29,12,123.79,6,USA
THECR,10624,1997-08-07,1997-08-19,2,4,44,20,19.45,10,USA
ANATR,10625,1997-08-08,1997-08-14,1,3,14,6,23.25,3,Mexico
ANATR,10625,1997-08-08,1997-08-14,1,3,42,20,14.0,5,Mexico
ANATR,10625,1997-08-08,1997-08-14,1,3,60,28,34.0,10,Mexico
BERGS,10626,1997-08-11,1997-08-20,2,1,53,24,32.8,12,Sweden
BERGS,10626,1997-08-11,1997-08-20,2,1,60,28,34.0,20,Sweden
BERGS,10626,1997-08-11,1997-08-20,2,1,71,15,21.5,20,Sweden
SAVEA,10627,1997-08-11,1997-08-21,3,8,62,29,49.3,15,USA
SAVEA,10627,1997-08-11,1997-08-21,3,8,73,17,15.0,35,USA
BLONP,10628,1997-08-12,1997-08-20,3,4,1,8,18.0,25,France
GODOS,10629,1997-08-12,1997-08-20,3,4,29,12,123.79,20,Spain
GODOS,10629,1997-08-12,1997-08-20,3,4,64,12,33.25,9,Spain
KOENE,10630,1997-08-13,1997-08-19,2,1,55,25,24.0,12,Germany
KOENE,10630,1997-08-13,1997-08-19,2,1,76,23,18.0,35,Germany
LAMAI,10631,1997-08-14,1997-08-15,1,8,75,12,7.75,8,France
WANDK,10632,1997-08-14,1997-08-19,1,8,2,1,19.0,30,Germany
WANDK,10632,1997-08-14,1997-08-19,1,8,33,15,2.5,20,Germany
ERNSH,10633,1997-08-15,1997-08-18,3,7,12,5,38.0,36,Austria
ERNSH,10633,1997-08-15,1997-08-18,3,7,13,6,6.0,13,Austria
ERNSH,10633,1997-08-15,1997-08-18,3,7,26,11,31.23,35,Austria
ERNSH,10633,1997-08-15,1997-08-18,3,7,62,29,49.3,80,Austria
FOLIG,10634,1997-08-15,1997-08-21,3,4,7,3,30.0,35,France
FOLIG,10634,1997-08-15,1997-08-21,3,4,18,7,62.5,50,France
FOLIG,10634,1997-08-15,1997-08-21,3,4,51,24,53.0,15,France
FOLIG,10634,1997-08-15,1997-08-21,3,4,75,12,7.75,2,France
MAGAA,10635,1997-08-18,1997-08-21,3,8,4,2,22.0,10,Italy
MAGAA,10635,1997-08-18,1997-08-21,3,8,5,2,21.35,15,Italy
MAGAA,10635,1997-08-18,1997-08-21,3,8,22,9,21.0,40,Italy
WARTH,10636,1997-08-19,1997-08-26,1,4,4,2,22.0,25,Finland
WARTH,10636,1997-08-19,1997-08-26,1,4,58,27,13.25,6,Finland
QUEEN,10637,1997-08-19,1997-08-26,1,6,11,5,21.0,10,Brazil
QUEEN,10637,1997-08-19,1997-08-26,1,6,50,23,16.25,25,Brazil
QUEEN,10637,1997-08-19,1997-08-26,1,6,56,26,38.0,60,Brazil
LINOD,10638,1997-08-20,1997-09-01,1,3,45,21,9.5,20,Venezuela
LINOD,10638,1997-08-20,1997-09-01,1,3,65,2,21.05,21,Venezuela
LINOD,10638,1997-08-20,1997-09-01,1,3,72,14,34.8,60,Venezuela
SANTG,10639,1997-08-20,1997-08-27,3,7,18,7,62.5,8,Norway
